"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"57",0.91,0.446666666666667,0.216666666666667,0.633333333333333,0.43,0.0233333333333333,0.0166666666666667,0,0,0,0,0,0
"58",0.00666666666666667,0.22,0.0433333333333333,0.0566666666666667,0.03,0.196666666666667,0.00333333333333333,0.00333333333333333,0,0,0,0,0
"59",0.16,0.723333333333333,0.453333333333333,0.07,0.0733333333333333,0.00333333333333333,0.0366666666666667,0,0,0,0,0,0
"60",0.31,0.783333333333333,0.473333333333333,0.73,0.186666666666667,0.00333333333333333,0,0,0,0,0,0,0
"61",0.63,0.0566666666666667,0.216666666666667,0.326666666666667,0.22,0.0466666666666667,0.01,0,0,0,0,0,0
"62",0.933333333333333,0.433333333333333,0.3,0.0166666666666667,0.493333333333333,0.0133333333333333,0.0166666666666667,0,0,0,0,0,0
"63",0.62,0.44,0.173333333333333,0.433333333333333,0.0266666666666667,0,0.03,0,0,0,0,0,0
"64",0.746666666666667,0.993333333333333,0.0233333333333333,0.263333333333333,0.07,0.12,0,0,0,0,0,0,0
"65",0.12,0.166666666666667,0.67,0.113333333333333,0,0.0366666666666667,0.01,0.00333333333333333,0,0,0,0,0
"66",0.0233333333333333,0.5,0.526666666666667,0.0333333333333333,0.00666666666666667,0.00333333333333333,0.01,0,0,0,0,0,0
"67",0.393333333333333,0.163333333333333,0.356666666666667,0,0.0166666666666667,0.0166666666666667,0,0,0.00333333333333333,0,0,0,0
"68",0,0.0866666666666667,0.966666666666667,0.206666666666667,0,0.0133333333333333,0,0,0,0,0.00333333333333333,0,0
"69",0.00666666666666667,0.783333333333333,0.0966666666666667,0.466666666666667,0.0233333333333333,0.0333333333333333,0.193333333333333,0,0.00333333333333333,0,0,0,0
"70",0.02,0.306666666666667,0.213333333333333,0.0833333333333333,0.0566666666666667,0,0,0,0.01,0.01,0,0,0
"71",0.0933333333333333,0.72,0.38,0.28,0,0.0133333333333333,0,0.0766666666666667,0,0,0,0,0
"72",0.393333333333333,0.863333333333333,0,0.02,0.0166666666666667,0,0.00333333333333333,0.00333333333333333,0,0,0,0,0
"73",0.503333333333333,0.353333333333333,0.0166666666666667,0.236666666666667,0,0.00333333333333333,0.0366666666666667,0,0,0,0,0,0
"74",0.146666666666667,0.226666666666667,0.523333333333333,0.536666666666667,0.00333333333333333,0.0866666666666667,0,0,0,0,0,0,0
"75",0.243333333333333,0.463333333333333,0.853333333333333,0.0766666666666667,0.303333333333333,0.21,0,0,0,0,0,0,0
"76",0.373333333333333,0.04,0.02,0.16,0.0366666666666667,0,0.00333333333333333,0,0,0,0,0,0
"77",0.633333333333333,0.316666666666667,0.333333333333333,0.2,0.02,0.17,0.0166666666666667,0,0,0,0,0,0
"78",0.193333333333333,0.0433333333333333,0.0933333333333333,0.31,0.15,0.09,0.263333333333333,0,0.00333333333333333,0,0,0,0
"79",0.37,0.206666666666667,0.0233333333333333,0.22,0.273333333333333,0.0133333333333333,0,0.0733333333333333,0,0,0,0,0
"80",0.236666666666667,0.65,0.456666666666667,0.01,0,0.07,0,0,0,0.0166666666666667,0,0,0
"81",0.163333333333333,1,0.04,0.0766666666666667,0,0,0,0,0,0,0.00333333333333333,0,0
"82",0.89,0.873333333333333,0.0133333333333333,0.00333333333333333,0.0133333333333333,0.06,0,0,0,0,0,0,0
"83",0.226666666666667,0.113333333333333,0.163333333333333,0.813333333333333,0.01,0.153333333333333,0.0233333333333333,0.01,0.00333333333333333,0,0,0,0
"84",0.19,0.03,0.813333333333333,0.346666666666667,0.0133333333333333,0.0533333333333333,0,0,0,0.01,0,0,0
"85",0.0133333333333333,0.253333333333333,0.0933333333333333,0.0466666666666667,0.173333333333333,0,0.0466666666666667,0,0,0,0,0,0
"86",0,0.883333333333333,0.28,0.0533333333333333,0.0833333333333333,0.0266666666666667,0,0.0166666666666667,0,0,0,0,0
"87",0.00333333333333333,0.97,0.43,0.00333333333333333,0.193333333333333,0.0533333333333333,0.09,0,0.00333333333333333,0.00666666666666667,0,0,0
"88",0.0266666666666667,0,0.556666666666667,0,0.693333333333333,0,0.00666666666666667,0,0,0,0,0,0
"89",0.00666666666666667,0.283333333333333,0.1,0.12,0.0233333333333333,0,0,0,0,0,0,0,0
"90",0.183333333333333,0.173333333333333,0.0133333333333333,0.00333333333333333,0.223333333333333,0.506666666666667,0,0.0433333333333333,0,0,0,0,0
"91",0.713333333333333,0.63,0.463333333333333,0.14,0.00666666666666667,0,0,0.256666666666667,0.00333333333333333,0.02,0,0.00666666666666667,0
"92",0.17,0.833333333333333,0.0166666666666667,0.07,0.0133333333333333,0.00333333333333333,0.196666666666667,0,0,0.00333333333333333,0,0,0.00666666666666667
"93",0.506666666666667,0.05,0.0266666666666667,0.11,0.0233333333333333,0.00333333333333333,0.0366666666666667,0,0,0.00666666666666667,0,0,0
"94",0.713333333333333,0.123333333333333,0.446666666666667,0.73,0.296666666666667,0,0.0366666666666667,0.0333333333333333,0,0,0,0,0
"95",0.91,0.15,0.0166666666666667,0.09,0.0133333333333333,0.0733333333333333,0,0,0.0133333333333333,0,0,0,0
"96",0.926666666666667,0.71,0.0433333333333333,0.00333333333333333,0.0933333333333333,0.00333333333333333,0.01,0,0,0,0,0,0
"97",0.16,0.83,0.496666666666667,0.0233333333333333,0.0166666666666667,0,0,0,0,0.02,0,0.00666666666666667,0
"98",0,0.0133333333333333,0,0.54,0.01,0,0,0.0533333333333333,0.00333333333333333,0,0,0,0
"99",0.223333333333333,0.54,0.11,0,0.0166666666666667,0,0,0,0,0,0,0,0.00333333333333333
"100",0.303333333333333,0.02,0.0866666666666667,0.08,0,0,0,0,0,0,0,0,0
"101",0.04,0.98,0.16,0,0.0166666666666667,0.01,0.00666666666666667,0,0,0,0.00333333333333333,0,0
"102",0.656666666666667,0.996666666666667,0.54,0.03,0.436666666666667,0,0.01,0,0,0,0,0,0
"103",0.13,0.476666666666667,0.00666666666666667,0.00333333333333333,0,0.0866666666666667,0.00333333333333333,0,0,0,0,0,0
"104",0.0766666666666667,0.08,0.0966666666666667,0.01,0.00333333333333333,0.0133333333333333,0.03,0,0.00666666666666667,0,0,0,0
"105",0.04,0.25,0.0666666666666667,0.0766666666666667,0.18,0.0266666666666667,0.03,0,0,0,0,0,0
"106",0.836666666666667,0.71,0.386666666666667,0.00666666666666667,0.01,0,0,0.01,0,0.00333333333333333,0,0,0
"107",0.386666666666667,0.0333333333333333,0.273333333333333,0.35,0,0.246666666666667,0.02,0,0,0.00666666666666667,0,0,0
"108",0.0266666666666667,0,0.936666666666667,0.02,0.00666666666666667,0.0233333333333333,0,0.0166666666666667,0,0,0.00666666666666667,0,0
"109",0.966666666666667,0.73,0.453333333333333,0.01,0.146666666666667,0.0666666666666667,0.00666666666666667,0.00666666666666667,0.01,0,0,0,0.00333333333333333
"110",0.176666666666667,0.976666666666667,0.0233333333333333,0.0166666666666667,0.02,0,0,0,0,0.00333333333333333,0,0,0
"111",0.953333333333333,0.613333333333333,0.176666666666667,0.643333333333333,0.246666666666667,0.00333333333333333,0.01,0,0,0.00333333333333333,0.00333333333333333,0,0
"112",0.786666666666667,0.633333333333333,0.06,0.0866666666666667,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0
"113",0.35,0.00666666666666667,0.0366666666666667,0,0.0466666666666667,0.00333333333333333,0,0.11,0.0133333333333333,0,0,0,0
"114",0.173333333333333,0.403333333333333,0.643333333333333,0.306666666666667,0.0433333333333333,0,0,0,0,0,0,0,0
"115",0.37,0.536666666666667,0.276666666666667,0.0266666666666667,0,0,0.00333333333333333,0,0,0.00333333333333333,0,0,0
"116",0.04,0.21,0.133333333333333,0.133333333333333,0.03,0,0,0,0.0133333333333333,0,0,0,0
"117",0.813333333333333,0.373333333333333,0,0.216666666666667,0,0,0,0,0.01,0.00333333333333333,0.00333333333333333,0,0
"118",0.886666666666667,0.05,0.07,0.00333333333333333,0.04,0,0,0,0,0,0,0,0
"119",0.966666666666667,0.0266666666666667,0.01,0.03,0.0166666666666667,0,0,0,0,0,0,0,0
"120",0.09,1,0,0.00333333333333333,0.00666666666666667,0.16,0.0133333333333333,0,0,0,0,0,0
"121",0.07,0.35,0.913333333333333,0.0933333333333333,0.0466666666666667,0,0.0666666666666667,0,0,0,0,0,0
